TrackId,Name,AlbumId,MediaTypeId,GenreId,Composer,Milliseconds,Bytes,UnitPrice
793,superstructure,63,1,1,Schmeler LLC,451840,8243247556,0.99
794,moratorium,63,1,1,ConsidineHoppe and McLaughlin,283689,5766177739,0.99
795,Keylex,63,1,1,Herpestes javanicus,320992,5129901312,0.99
796,Automated,63,1,1,Schmitt Inc,312372,8980687486,0.99
797,Totalhi,63,1,1,Schoen-Effertz,311693,6560834654,0.99
798,approach,64,1,1,Schoen-Klein,276323,3570627276,0.99
799,Jarret Fernely,64,1,1,Herpestes javanicus,354089,5040263120,0.99
800,flexibility,64,1,1,Schroeder-Emmerich,249443,2656562414,0.99
801,multipop,64,1,1,Nad Kemmer and Hartmann,283924,7101659527,0.99
802,intangible,64,1,1,Schulist-Kohler,328385,6016834750,0.99
803,definition,64,1,1,Schumm and Sons,342752,500962707,0.99
804,empowering,64,1,1,Schumm Group,283977,3251182714,0.99
805,architecture,64,1,1,Schumm-Berge,314827,3080851048,0.99
806,Phased,64,1,1,Schumm-Crona,317126,9509288357,0.99
807,maximized,65,1,1,Schumm-Donnelly,227186,2421545854,0.99
808,Ergonomic,65,1,1,Schumm-Zieme,349335,8715497291,0.99
809,Cardguard,65,1,1,Uraeginthus bengalus,257724,3225925934,0.99
810,instruction set,65,1,1,Schuster and Sons,393691,4619626376,0.99
811,logistical,65,1,1,Schuster and Sons,246413,9214648298,0.99
812,Frontpop,65,1,1,Schuster Group,263862,7267200559,0.99
813,intangible,65,1,1,Senger-Rowe,270236,133691802,0.99
814,Etta Judson,65,1,1,Uraeginthus bengalus,306860,6914839263,0.99
815,Organized,65,1,1,Shields LLC,201482,6246087108,0.99
816,policy,66,1,1,Shields-Larson,203755,6052541695,0.99
817,explicit,66,1,1,Simonis and Sons,267833,628622252,0.99
818,Zontrax,66,1,1,Canis lupus baileyi,242886,6739415609,0.99
819,cohesive,66,1,1,Skiles-Haag,193750,274451115,0.99
820,capacity,66,1,1,Skiles-Hessel,356963,522790216,0.99
821,demandfunkdriven,66,1,1,Smith Group,240274,6807060947,0.99
822,optimizing,66,1,1,Smith-Stoltenberg,392437,3162144302,0.99
823,Reduced,66,1,1,Smitham Inc,247823,1456727621,0.99
824,Public-key,66,1,1,Spencer LLC,351033,1012769135,0.99
825,benchmark,66,1,1,Spencer-Toy,334445,6924862683,0.99
826,Sophi Cockerham,67,1,1,Canis lupus baileyi,257462,7170108275,0.99
827,Sonsing,67,1,1,Lutra canadensis,276662,5596720054,0.99
828,framework,67,1,1,Spinka Inc,282226,9527373018,0.99
829,Jacquelynn Rappa,67,1,1,Lutra canadensis,278804,9949312116,0.99
830,Hatity,67,1,1,Panthera leo,292519,5452449930,0.99
831,Feliks Erie,67,1,1,Panthera leo,248633,6091683004,0.99
832,motivating,67,1,1,Stamm and Sons,346853,9582039604,0.99
833,Visionoriented,67,1,1,Stamm and Sons,296019,9317638767,0.99
834,Visionbaby,67,1,1,Stamm-Goodwin,259787,5399614472,0.99
835,internet solution,67,1,1,Stamm-Yost,244741,9351439399,0.99
836,Zathin,67,1,1,Crotalus triseriatus,214021,2840575574,0.99
837,Devolved,67,1,1,Stanton-Lindgren,247248,9065586059,0.99
838,Kerk Burgum,67,1,1,Crotalus triseriatus,257280,6965785772,0.99
839,Businesshouse,67,1,1,Stehr Group,220604,7181951955,0.99
840,capability,67,1,1,Steuber and Sons,255660,8679295051,0.99
841,hierarchy,67,1,1,Steuber and Sons,322455,3536273491,0.99
842,productivity,68,1,2,Steuber Inc,319320,9404550337,0.99
843,Zamit,68,1,2,Laniaurius atrococcineus,248424,3427174328,0.99
844,Lucina Tweedlie,68,1,2,Laniaurius atrococcineus,355056,6495209347,0.99
845,success,68,1,2,Stiedemann LLC,272457,7640238439,0.99
846,parallelism,68,1,2,Stiedemann-Borer,321358,6576924275,0.99
847,Streamlined,68,1,2,Stiedemann-Moore,423653,6065033278,0.99
848,Span,68,1,2,Eudyptula minor,319373,47774363,0.99
849,Devolved,68,1,2,Stokes and Sons,368875,6569644947,0.99
850,web enabled,68,1,2,Stokes-Farrell,368953,8574368407,0.99
851,dynamic,69,1,7,Stokes-Ratke,272039,2430096595,0.99
852,Linet Alps,69,1,7,Eudyptula minor,659226,8243132066,0.99
853,Y-find,69,1,7,Ara ararauna,346932,9907522228,0.99
854,infrastructure,69,1,7,Stoltenberg Inc,360411,6967543660,0.99
855,model,69,1,7,Stoltenberg LLC,270080,6002320652,0.99
856,Craggie Gilston,69,1,7,Ara ararauna,255608,6601278041,0.99
857,architecture,69,1,7,Stracke and Sons,304692,7177416919,0.99
858,Cloned,69,1,7,Stracke and Sons,338755,2022899288,0.99
859,regional,69,1,7,Stracke Inc,211565,3124604350,0.99
860,functionalities,69,1,7,Streich-Marvin,267728,9096459105,0.99
861,contextmusic,69,1,7,Streich-Olson,213237,1101044322,0.99
862,explicit,69,1,7,Stroman-Wilkinson,280999,9450380201,0.99
863,Andalax,69,1,7,Varanus sp.,286432,3468094248,0.99
864,Frontline,70,1,7,Swaniawski Inc,311614,5434437675,0.99
865,Maximilian Masden,70,1,7,Varanus sp.,274181,9527703808,0.99
866,Aerified,70,1,7,Macropus agilis,284081,7607520112,0.99
867,Carolus Krugmann,70,1,7,Macropus agilis,327784,5555954581,0.99
868,strategy,70,1,7,Thompson LLC,330997,6995280024,0.99
869,secured line,70,1,7,Schaefe Gislason and Hirthe,337423,7985821546,0.99
870,Progressive,70,1,7,Tillman and Sons,217338,1824566654,0.99
871,Synchronised,70,1,7,Tillman Inc,270968,6404262517,0.99
872,Crosssmooth,70,1,7,Tillman LLC,295314,2729822941,0.99
873,interactive,70,1,7,Tillman LLC,236355,5930980799,0.99
874,local area network,70,1,7,Tillman LLC,211617,1912141175,0.99
875,Networked,70,1,7,Tillman-Turcotte,253962,1557366535,0.99
876,Zathin,70,1,7,Dasyprocta leporina,277524,8351372757,0.99
877,Carena Langan,71,1,7,Dasyprocta leporina,347297,1545283559,0.99
878,Intuitive,71,1,7,Torp-Mayert,268173,6359110628,0.99
879,lwktjykjwy,71,1,7,Torphy and Sons,284133,2822853533,0.99
880,structure,71,1,7,Torphy LLC,327105,7755497461,0.99
881,conglomeration,71,1,7,Towne Group,223059,4734658374,0.99
882,artificial intelligence,71,1,7,Towne-Beier,186226,3944307054,0.99
883,model,71,1,7,Towne-Considine,166608,5523728209,0.99
884,capacity,71,1,7,Towne-Rath,263026,1903181623,0.99
885,Latlux,71,1,7,Eudromia elegans,170788,5623876609,0.99
886,Organized,71,1,7,Toy Group,242834,1484064763,0.99
887,Multigrooves,71,1,7,Toy-Barton,241397,9187502291,0.99
888,actuating,71,1,7,Toy-Douglas,214831,1858385946,0.99
889,transitional,71,1,7,Toy-Tillman,180793,1603918701,0.99
890,clientserverfocus,71,1,7,Treutel LLC,278125,8164144916,0.99
891,toolset,72,1,6,Treutel-Adams,247379,4893437178,0.99
892,Multiaoijkewchannelled,72,1,6,Treutel-Funk,157387,9069655403,0.99
893,Multilayered,72,1,6,Tromp Inc,232803,7121007002,0.99
894,Proactive,72,1,6,Tromp Inc,290664,8878352810,0.99
895,Lolita Bynold,72,1,6,Eudromia elegans,430733,4937256173,0.99
896,Expanded,72,1,6,WebeDaugherty and Cassin,163552,3058867476,0.99
897,Bamity,72,1,6,Anas bahamensis,174576,7281297963,0.99
898,Harp Dunniom,72,1,6,Anas bahamensis,252891,3337965962,0.99
899,contextuallyfun,72,1,6,Turner and Sons,253335,5563432858,0.99
900,responsive,72,1,6,Ullrich-Towne,167810,5323190043,0.99
901,paradigm,72,1,6,StokeNikolaus and Schulist,301583,9949150949,0.99
902,multilove,72,1,6,Upton-Glover,304744,9652888648,0.99
903,wlrjewjj,72,1,6,Vandervort Inc,215928,7072396594,0.99
904,global,72,1,6,Veum and Sons,263862,8220666005,0.99
905,Compatible,72,1,6,Veum-Grady,191320,3348832659,0.99
906,clienthip,72,1,6,Veum-Klein,208143,2773535804,0.99
907,helpdesk,72,1,6,Veum-Lockman,231732,3194945009,0.99
908,policy,72,1,6,Veum-O'Kon,264411,6410492057,0.99
909,Persevering,73,1,6,Volkman Inc,221387,9518645825,0.99
910,Stim,73,1,6,Motacilla aguimp,297064,5200072344,0.99
911,encoding,73,1,6,Von Inc,180401,4445864293,0.99
912,encryption,73,1,6,Von-Lakin,249730,1717524907,0.99
913,throughput,73,1,6,Von-Nicolas,193515,5720051740,0.99
914,model,73,1,6,Von-Will,224339,2873279990,0.99
915,systemwhat,73,1,6,VonRueden-Pagac,196466,7307234076,0.99
916,customer loyalty,73,1,6,Waelchi-Reichel,274729,3454053293,0.99
917,Futureproofed,73,1,6,Waelchi-Waters,328724,5906276564,0.99
918,Multitunes,73,1,6,Walker-Collins,231836,3021471587,0.99
919,directional,73,1,6,Walker-Price,285387,2564937667,0.99
920,Innovative,73,1,6,Walker-Stark,378984,1015833659,0.99
921,Bobbee Spowage,73,1,6,Motacilla aguimp,226429,4677006466,0.99
922,policy,73,1,6,Walsh LLC,222406,6342709343,0.99
923,workforce,73,1,7,Walsh LLC,203363,6635563067,0.99
924,forecast,73,1,7,Walsh-Doyle,216528,7086467375,0.99
925,Teamwinner,73,1,7,Wel Moen and Jenkins,472920,758944470,0.99
926,framework,73,1,7,Walter Group,251768,6400354891,0.99
927,Transcof,73,1,7,Callorhinus ursinus,204303,9265026308,0.99
928,Jacquelyn Glanz,73,1,7,Callorhinus ursinus,270106,811410277,0.99
929,Reactive,73,1,7,Ward and Sons,251663,1073964892,0.99
930,Transcof,73,1,7,Fregata magnificans,128757,3457879958,0.99
931,Joellen Brugden,73,1,7,Fregata magnificans,326217,2355013918,0.99
932,Lotlux,73,1,7,Lepilemur rufescens,228493,8271630954,0.99
933,standardization,73,1,7,Watsica and Sons,217391,4167812592,0.99
934,Diverse,73,1,7,Watsica Group,209867,2931981826,0.99
935,utilisation,73,1,7,Watsica-Farrell,140852,7141038752,0.99
936,analyzer,73,1,7,Watsica-Lehner,257253,8703959740,0.99
937,monitoring,73,1,7,Weber and Sons,119040,2784108821,0.99
938,Managed,73,1,7,Weber-Erdman,232698,6765433805,0.99
939,evenjazzkeeled,74,1,4,Weber-Thiel,223921,3116220247,0.99
940,Lulita Lorkings,74,1,4,Lepilemur rufescens,267937,9163904268,0.99
941,conglomeration,74,1,4,Weimann-Fadel,263235,4632396281,0.99
942,Lotlux,74,1,4,Tiliqua scincoides,223242,6180968144,0.99
943,Emmey Greatorex,74,1,4,Tiliqua scincoides,310831,327745193,0.99
944,toolset,74,1,4,Weissnat and Sons,273658,2497990972,0.99
945,focus group,74,1,4,Welch Inc,241371,1143853148,0.99
946,hub,74,1,4,Welch LLC,270680,9602480556,0.99
947,motivating,74,1,4,Welch-Hoppe,222432,4214807081,0.99
948,Focused,74,1,4,Welch-Wiza,297168,6360001349,0.99
949,Voyatouch,74,1,4,Marmota monax,279144,499340027,0.99
950,incremental,74,1,4,West-Armstrong,398341,2403273910,0.99
951,Petronille Doak,75,1,4,Marmota monax,251924,2538610540,0.99
952,Wrapsafe,75,1,4,Aonyx cinerea,185835,8498902851,0.99
953,Totaltoon,75,1,4,White LLC,137482,6993018209,0.99
954,installation,75,1,4,White-Crooks,269400,4505374688,0.99
955,Synchronised,75,1,4,Wiegand LLC,293590,4061696130,0.99
956,local,75,1,4,Wilderman-Fisher,209319,476650003,0.99
957,humanjazz,75,1,4,Wilderman-Quitzon,203807,5521916172,0.99
958,Crysta Medgwick,75,1,4,Aonyx cinerea,222902,8115498491,0.99
959,modular,75,1,4,SipesSchroeder and O'Keefe,242102,9788154255,0.99
960,Regrant,75,1,4,Corvus albicollis,186435,5944382589,0.99
961,Winona Handling,75,1,4,Corvus albicollis,185129,5530172806,0.99
962,clientmusic,75,1,4,Williamson LLC,298997,1173576258,0.99
963,Vagram,75,1,4,Sitta canadensis,395859,687177375,0.99
964,Robinson Gudahy,75,1,4,Sitta canadensis,158275,6752768161,0.99
965,lsdjajknfd,76,1,1,Windler Inc,267833,7297681571,0.99
966,neutral,76,1,1,Windler-Haag,336666,9639616370,0.99
967,Compatible,76,1,1,HaaBogan and Ward,181995,9475463100,0.99
968,application,76,1,1,Wintheiser and Sons,202527,8208243671,0.99
969,secondary,76,1,1,Wisozk Group,294008,2714752179,0.99
970,Optimized,76,1,1,Wisozk LLC,316055,9363057011,0.99
971,circuit,76,1,1,Witting-Kuvalis,147226,9720705442,0.99
972,tangible,76,1,1,Wiza-Funk,360881,4383474551,0.99
973,Adaptive,76,1,1,Wolf and Sons,493635,3021449247,0.99
974,Fixflex,76,1,1,Prionace glauca,231993,5179716373,0.99
975,Christopher Lestor,76,1,1,Prionace glauca,223764,8499644627,0.99
976,foreground,76,1,1,Wolff Inc,340532,9655130398,0.99
977,Matsoft,76,1,1,Philetairus socius,464770,7409696575,0.99
978,Sargent Clausewitz,76,1,1,Philetairus socius,250357,9793666706,0.99
979,Prodder,76,1,1,Ploceus intermedius,33619,809217287,0.99
980,infrastructure,77,1,4,Wuckert and Sons,237165,5891479974,0.99
981,Configurable,77,1,4,Wunsch Inc,269557,1282691279,0.99
982,emulation,77,1,4,Wunsch-Schaden,222066,6555040556,0.99
983,tangible,77,1,4,Wyman Group,222197,4589930846,0.99
984,collaboration,77,1,4,Wyman Inc,169273,8431585137,0.99
985,Users,77,1,4,Wyman-Cormier,143673,45839719,0.99
986,Jobey Schenkel,77,1,4,Ploceus intermedius,355030,5317920841,0.99
987,function,77,1,4,Yost LLC,116767,7462870703,0.99
988,Realigned,77,1,4,Yost-Maggio,231915,7104995293,0.99
989,clearjazz,77,1,4,Yost-Weissnat,213760,1316447103,0.99
990,Tampflex,77,1,4,Hymenolaimus malacorhynchus,271072,6918062387,0.99
991,Stu Perez,78,1,7,Hymenolaimus malacorhynchus,181838,4476881971,0.99
992,Keylex,78,1,7,Uraeginthus angolensis,174524,8454654917,0.99
993,Fianna Gyrgorwicx,78,1,7,Uraeginthus angolensis,230191,2687961353,0.99
994,Face to face,78,1,7,Zboncak-Collins,196675,117504041,0.99
995,paradigm,78,1,7,Zboncak-Lueilwitz,255712,863074758,0.99
996,Compatible,78,1,7,Zemlak-Friesen,252186,2867221633,0.99
997,Sonair,78,1,7,Chordeiles minor,117080,2499034874,0.99
998,Julio Buyers,78,1,7,Chordeiles minor,199523,1541463773,0.99
999,Qualitytoday,78,1,7,Zulauf Inc,278700,8558360561,0.99
1000,Functiongroove,78,1,7,Zulauf-McClure,288731,40578410,0.99
1001,A,78,1,7,B,238419,5134193975,0.99
1002,Stim,78,1,7,Mazama gouazoubira,352078,7669187476,0.99
1003,Donni Clemo,78,1,7,Mazama gouazoubira,313182,8893405253,0.99
1004,Temp,78,1,7,Columba livia,302994,1107550092,0.99
1005,Trev Napthine,79,1,1,Columba livia,209684,3404476026,0.99
1006,synergy,79,1,1,Kut Cartwright and Durgan,265848,2828416046,0.99
1007,Lotlux,79,1,1,Streptopelia decipiens,193280,7789678701,0.99
1008,Pamella Fonzone,79,1,1,Streptopelia decipiens,316264,4695035324,0.99
1009,Y-Solowarm,79,1,1,Zalophus californicus,271908,2331277443,0.99
1010,Sibbie Jobbings,79,1,1,Zalophus californicus,229198,2890807851,0.99
1011,process improvement,79,1,1,CormierWalter and Cummings,200724,3665929873,0.99
1012,Bigtax,79,1,1,Hymenolaimus malacorhynchus,293276,912216905,0.99
1013,Beverly Locket,79,1,1,Hymenolaimus malacorhynchus,263653,5442746762,0.99
1014,It,79,1,1,Canis aureus,268120,7578870947,0.99
1015,Valentin Slinn,80,1,1,Canis aureus,298057,2252834668,0.99
1016,Daltfresh,80,1,1,Paraxerus cepapi,266370,5373401811,0.99
1017,Aurie Petrasch,80,1,1,Paraxerus cepapi,273528,8396542945,0.99
1018,Otcom,80,1,1,Equus hemionus,311353,4868557777,0.99
1019,Sela Liveley,80,1,1,Equus hemionus,306442,8613653863,0.99
1020,Asoka,80,1,1,Tayassu pecari,277185,6590900221,0.99
1021,Homere McGeouch,80,1,1,Tayassu pecari,270550,3337657397,0.99
1022,Treeflex,80,1,1,Ramphastos tucanus,298396,1585590843,0.99
1023,Mitch Rosina,80,1,1,Ramphastos tucanus,469968,2915225869,0.99
1024,Intuitive,80,1,1,Braun Batz and Lindgren,83487,8951644871,0.99
1025,Solarbreeze,81,1,4,Dolichitus patagonum,231523,1321996063,0.99
1026,Deva Currum,81,1,4,Dolichitus patagonum,248528,407635920,0.99
1027,Stringtough,81,1,4,Phascogale calura,213446,9972111105,0.99
1028,Evangeline Connar,81,1,4,Phascogale calura,152163,764117319,0.99
1029,Wrapsafe,81,1,4,Martes pennanti,135732,4656339431,0.99
1030,Mala Reichelt,81,1,4,Martes pennanti,260101,6702876920,0.99
1031,Prodder,81,1,4,Grus canadensis,146782,2566540918,0.99
1032,Billy Siemons,81,1,4,Grus canadensis,157387,7475738639,0.99
1033,Sub-Ex,81,1,4,Streptopelia senegalensis,289306,8769654573,0.99
1034,Curran Morden,81,1,4,Streptopelia senegalensis,250749,6520058327,0.99
1035,capacity,81,1,4,Rolfso Dietrich and Hand,303856,426732294,0.99
1036,Biodex,82,1,1,Gorilla gorilla,342230,7707953479,0.99
1037,Lorens MacCarrane,82,1,1,Gorilla gorilla,275879,7199496559,0.99
1038,Gembucket,82,1,1,Acrobates pygmaeus,155794,6380953612,0.99
1039,Lanie Fenelow,82,1,1,Acrobates pygmaeus,206001,1422154211,0.99
1040,clearthinking,82,1,1,Bauch O'Reilly and Wiegand,194429,1331234131,0.99
1041,Home Ing,82,1,1,Larus dominicanus,158615,44046855,0.99
1042,Brandi Raeburn,82,1,1,Larus dominicanus,198922,9929067493,0.99
1043,Treeflex,82,1,1,Centrocercus urophasianus,149995,7173476674,0.99
1044,Vinita Cluet,82,1,1,Centrocercus urophasianus,174994,506162648,0.99
1045,Bitwolf,82,1,1,Ursus americanus,171154,1803724633,0.99
1046,Norby Kennifick,82,1,1,Ursus americanus,89730,1350906433,0.99
1047,Vagram,82,1,1,Macaca mulatta,161227,7041559203,0.99
1048,Peadar Senussi,82,1,1,Macaca mulatta,188499,554800233,0.99
1049,Prodder,83,1,12,Spizaetus coronatus,149263,2271156866,0.99
1050,Bevan Kurton,83,1,12,Spizaetus coronatus,210808,1974213374,0.99
1051,Y-Solowarm,83,1,12,Gymnorhina tibicen,173583,2793875279,0.99
1052,Smith Cuddihy,83,1,12,Gymnorhina tibicen,266605,2364322103,0.99
1053,Zontrax,83,1,12,Theropithecus gelada,190458,4922578935,0.99
1054,Paxton Roarty,83,1,12,Theropithecus gelada,187010,46317805,0.99
1055,systemic,83,1,12,CasperRomaguera and Boehm,193750,8301314516,0.99
1056,Konklab,83,1,12,Bos mutus,184111,5454435899,0.99
1057,Morrie Peacham,83,1,12,Bos mutus,169900,3253416984,0.99
1058,missiongroovecritical,83,1,12,RatAnkunding and Kassulke,292075,8142822652,0.99
1059,Mat Lam Tam,83,1,12,Naja haje,203964,8169903505,0.99
1060,Isaiah Annwyl,83,1,12,Naja haje,193175,752367226,0.99
1061,Holdlamis,83,1,12,Macaca nemestrina,179252,9891885887,0.99
1062,Wayland Faltin,83,1,12,Macaca nemestrina,229537,3701462682,0.99
1063,Asoka,83,1,12,Connochaetus taurinus,237191,5191622413,0.99
1064,Wini Levecque,83,1,12,Connochaetus taurinus,236617,5821438063,0.99
1065,Prodder,83,1,12,Mungos mungo,321332,3965535595,0.99
1066,Hamlin Edgell,83,1,12,Mungos mungo,301113,5306319955,0.99
1067,hoioerw,83,1,12,ProhaskaBreienberg and Bernier,244453,2774149495,0.99
1068,Daltfresh,83,1,12,Pteronura brasiliensis,221727,4662480582,0.99
1069,Filberto Terney,83,1,12,Pteronura brasiliensis,322821,3607166803,0.99
1070,Wrapsafe,83,1,12,Erethizon dorsatum,324597,5158729891,0.99
1071,Bastien Burbidge,83,1,12,Erethizon dorsatum,248528,5742429967,0.99
1072,Focused,83,1,12,OConneGibson and Quitzon,213498,5245952831,0.99
1073,Tin,84,1,7,Francolinus leucoscepus,526132,6890406109,0.99
1074,Shaw Ovitts,84,1,7,Francolinus leucoscepus,191634,5110788766,0.99
1075,Voyatouch,84,1,7,Tragelaphus angasi,74919,6712042739,0.99
1076,Geoff Tomaello,84,1,7,Tragelaphus angasi,292493,5486234651,0.99
1077,Tresom,84,1,7,Coluber constrictor,219454,5592041624,0.99
1078,Alanah Fulop,84,1,7,Coluber constrictor,247928,2836710187,0.99
1079,Wrapsafe,84,1,7,Graspus graspus,261041,6361223574,0.99
1080,Kerri Yeeles,84,1,7,Graspus graspus,222275,8526112902,0.99
1081,evenfunkkeeled,84,1,7,Hue Gleichner and Lockman,200437,8863779627,0.99
1082,Solarbreeze,84,1,7,Rhea americana,217051,8569700229,0.99
1083,Flore Deverall,84,1,7,Rhea americana,204695,3760644953,0.99
1084,Hatity,84,1,7,Ara chloroptera,199653,9246000749,0.99
1085,Elias O'Kenny,84,1,7,Ara chloroptera,191660,1805226029,0.99
1086,Otcom,84,1,7,Cervus duvauceli,271020,3538357668,0.99
1087,Kerwin Kyles,84,1,7,Cervus duvauceli,148636,9913788080,0.99
1088,Zoolab,84,1,7,Corvus albicollis,209136,7807457848,0.99
1089,Othello Tegler,85,1,10,Corvus albicollis,260963,111334985,0.99
1090,multigroove,85,1,10,Lang Lubowitz and Emmerich,32287,7636857359,0.99
1091,Cardguard,85,1,10,Rana sp.,154096,2914317352,0.99
1092,Tallie Charnick,85,1,10,Rana sp.,238315,5150825115,0.99
1093,Alphazap,85,1,10,Taurotagus oryx,295262,2657623875,0.99
1094,Harvey de Nore,85,1,10,Taurotagus oryx,282409,4325100555,0.99
1095,Sonsing,85,1,10,Cercopithecus aethiops,236695,6748538637,0.99
1096,Marguerite Dehm,85,1,10,Cercopithecus aethiops,248842,9392510667,0.99
1097,Customerhiphopfocused,85,1,10,Bashirian Kunze and Grimes,357485,7909280637,0.99
1098,Stim,85,1,10,Thamnolaea cinnmomeiventris,285309,7173279089,0.99
1099,Pavlov Thomas,85,1,10,Thamnolaea cinnmomeiventris,263471,7638007921,0.99
1100,Fixflex,85,1,10,Terathopius ecaudatus,231627,7201085174,0.99
1101,Con Asey,85,1,10,Terathopius ecaudatus,259526,6943684604,0.99
1102,projection,85,1,10,Jas Prosacco and Bode,289671,5889651552,0.99
1103,Bamity,86,1,7,Varanus komodensis,316969,2158801654,0.99
1104,Crystal Cridlan,86,1,7,Varanus komodensis,222458,858866935,0.99
1105,maximized,86,1,7,Donnelly Boehm and Yundt,234971,274693534,0.99
1106,Lotstring,86,1,7,Oreamnos americanus,356101,1186984732,0.99
1107,Norris Ferenczi,86,1,7,Oreamnos americanus,294530,6239216399,0.99
1108,Opela,86,1,7,Estrilda erythronotos,265273,4881469053,0.99
1109,Vikky Benoix,86,1,7,Estrilda erythronotos,324780,2641197286,0.99
1110,Tampflex,86,1,7,Hippotragus equinus,261616,7202402963,0.99
1111,Melloney Heymes,86,1,7,Hippotragus equinus,218305,8465945667,0.99
1112,Tempsoft,86,1,7,Macaca mulatta,264489,8763543281,0.99
1113,Adiana Phillpot,86,1,7,Macaca mulatta,317779,3336088062,0.99
1114,Bigtax,86,1,7,Dusicyon thous,301453,9708525944,0.99
1115,Hugo Severns,86,1,7,Dusicyon thous,293093,2091404713,0.99
1116,zero defect,86,1,7,Okunouglas and Stehr,295444,2245630483,0.99
1117,Ronstring,86,1,7,Dendrohyrax brucel,225697,750030119,0.99
1118,Kort Johannes,87,1,2,Dendrohyrax brucel,284943,6223558414,0.99
1119,Zaam-Dox,87,1,2,Pseudoleistes virescens,302733,5410755057,0.99
1120,Pamela Braunes,87,1,2,Pseudoleistes virescens,284760,7697961903,0.99
1121,Veribet,88,1,3,Lorythaixoides concolor,263993,1442962089,0.99
1122,Giffie Hosburn,88,1,3,Lorythaixoides concolor,270550,3596059968,0.99
1123,approach,88,1,3,Wolf Brekke and Hessel,278177,3509401220,0.99
1124,Toughjoyfax,88,1,3,Tauraco porphyrelophus,218070,7075627929,0.99
1125,Marys Behneke,88,1,3,Tauraco porphyrelophus,259213,9888949071,0.99
1126,Fixflex,88,1,3,Physignathus cocincinus,216006,6911231221,0.99
1127,Onfre Heggison,88,1,3,Physignathus cocincinus,260022,7904271591,0.99
1128,Daltfresh,88,1,3,Canis aureus,248607,2182355332,0.99
1129,Jeno Rominov,88,1,3,Canis aureus,246125,44046286,0.99
1130,Flowdesk,88,1,3,Alectura lathami,260884,3093148219,0.99
1131,Ardine Pickerill,88,1,3,Alectura lathami,247170,7387184933,0.99
1132,Matsoft,88,1,3,Macaca fuscata,252760,6892584594,0.99
1133,Marji Wyleman,89,1,4,Macaca fuscata,251454,3015699431,0.99
1134,Cardguard,89,1,4,Trichoglossus chlorolepidotus,239516,1638113149,0.99
1135,Pearla Maulden,89,1,4,Trichoglossus chlorolepidotus,89547,2763429262,0.99
1136,Tempsoft,89,1,4,Cebus albifrons,274834,6909437179,0.99
1137,Adolph Ridesdale,89,1,4,Cebus albifrons,174419,1187871109,0.99
1138,Tres-Zap,89,1,4,Felis wiedi or Leopardus weidi,548336,8099461371,0.99
1139,Wanids Leiden,89,1,4,Felis wiedi or Leopardus weidi,232724,673537846,0.99
1140,Persistent,89,1,4,Maggio McLaughlin and Rutherford,260858,4394612152,0.99
1141,Otcom,89,1,4,Iguana iguana,163004,8677303510,0.99
1142,Pat Thorburn,89,1,4,Iguana iguana,175307,3220385214,0.99
1143,exuding,89,1,4,Kutc Hermann and Mayer,205871,9938573088,0.99
1144,Regrant,89,1,4,Cebus apella,120528,4984325372,0.99
1145,Dorie Jeffery,89,1,4,Cebus apella,214021,4248887436,0.99
1146,Ventosanzap,90,2,1,Marmota monax,246151,1170228275,0.99
1147,Carver Winslow,90,2,1,Marmota monax,285753,4244697829,0.99
1148,Tempsoft,90,2,1,Ovis ammon,558602,8700213462,0.99
1149,Frasco Downs,90,2,1,Ovis ammon,252316,9748735567,0.99
1150,Bytecard,90,2,1,Centrocercus urophasianus,273552,8189231499,0.99
1151,Erroll Mouan,90,2,1,Centrocercus urophasianus,202824,2485510822,0.99
1152,Treeflex,90,2,1,Zalophus californicus,268537,3096290199,0.99
1153,Adrianna Carver,90,2,1,Zalophus californicus,263893,494621540,0.99
1154,clearcut,90,2,1,RutherfKunze and Mayert,228924,8302854328,0.99
1155,Bytecard,90,2,1,Tachybaptus ruficollis,406347,5322296247,0.99
1156,Morgan Pyrke,90,2,1,Tachybaptus ruficollis,219961,8243858806,0.99
1157,Ronstring,90,2,1,Pitangus sulphuratus,231640,1398130672,0.99
1158,Riannon Gittins,91,2,1,Pitangus sulphuratus,356424,1992771103,0.99
1159,Zontrax,91,2,1,Dusicyon thous,197135,9990907072,0.99
1160,Miriam Cupitt,91,2,1,Dusicyon thous,206400,7878496595,0.99
1161,Bigtax,91,2,1,Boa constrictor mexicana,375349,6345530662,0.99
1162,Madelena Keeting,91,2,1,Boa constrictor mexicana,182321,4041676851,0.99
1163,Ronstring,91,2,1,Terrapene carolina,298374,2666374238,0.99
1164,Pearla Lutwyche,91,2,1,Terrapene carolina,184016,4746070458,0.99
1165,optimizing,91,2,1,FraneckHayes and Crona,284744,8508432720,0.99
1166,Voltsillam,91,2,1,Cervus elaphus,143637,6280698904,0.99
1167,Shelbi Gregersen,91,2,1,Cervus elaphus,156268,9012730414,0.99
1168,Prodder,91,2,1,Alectura lathami,328282,637729730,0.99
1169,Aaren Rosenberg,91,2,1,Alectura lathami,303436,8184238266,0.99
1170,Asoka,91,2,1,Ovis ammon,203637,6357625485,0.99
1171,Loralyn Sigg,91,2,1,Ovis ammon,537540,9078073640,0.99
1172,focus group,91,2,1,ThieKoch and Baumbach,322175,8109199011,0.99
1173,Tempsoft,91,2,1,Mungos mungo,161539,5496901022,0.99
